NO_OF_FRAMES	6282
NO_OF_CAMERAS	4
NO_OF_MARKERS	11
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-11, 15:41:33.098	68320.78217323
DATA_INCLUDED	3D
MARKER_NAMES	base_1	base_2	base_3	base_4	base_5	base_6					
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured
Frame	Time	base_1 X	base_1 Y	base_1 Z	base_2 X	base_2 Y	base_2 Z	base_3 X	base_3 Y	base_3 Z	base_4 X	base_4 Y	base_4 Z	base_5 X	base_5 Y	base_5 Z	base_6 X	base_6 Y	base_6 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	
551	1.83333	457.987	-658.961	27.980	-401.500	-561.507	28.611	193.437	-491.708	28.576	249.049	-181.883	30.934	-93.243	-143.248	33.306	-239.475	-529.082	33.074	42.695	84.016	40.947	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
552	1.83667	458.022	-659.043	27.936	-401.514	-561.512	28.580	193.440	-491.661	28.620	249.098	-181.869	30.975	-93.238	-143.259	33.331	-239.475	-529.083	33.075	43.739	82.978	40.955	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
553	1.84000	458.018	-658.995	27.965	-401.482	-561.502	28.555	193.449	-491.664	28.683	249.080	-181.840	31.019	-93.240	-143.254	33.306	-239.475	-529.082	33.075	44.647	81.946	41.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
554	1.84333	458.018	-659.030	27.959	-401.513	-561.529	28.551	193.454	-491.665	28.642	249.098	-181.844	31.006	-93.255	-143.260	33.323	-239.504	-529.051	33.094	45.610	80.923	41.216	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
555	1.84667	458.066	-659.101	27.838	-401.504	-561.502	28.559	193.445	-491.662	28.603	249.057	-181.884	30.916	-93.273	-143.234	33.308	-239.504	-529.056	33.113	46.581	79.899	41.117	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
556	1.85000	458.032	-659.033	27.956	-401.498	-561.536	28.562	193.458	-491.694	28.697	249.089	-181.865	30.986	-93.244	-143.266	33.228	-239.483	-528.982	33.170	47.585	78.916	41.117	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
557	1.85333	458.017	-659.043	27.929	-401.502	-561.522	28.548	193.457	-491.671	28.644	249.073	-181.879	30.958	-93.231	-143.181	33.231	-239.474	-529.043	33.088	48.595	78.073	41.173	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
558	1.85667	458.008	-658.999	27.972	-401.490	-561.507	28.562	193.459	-491.671	28.618	249.097	-181.861	30.984	-93.242	-143.293	33.330	-239.504	-529.051	33.094	49.570	77.148	41.086	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
559	1.86000	458.015	-659.022	27.931	-401.473	-561.515	28.589	193.429	-491.668	28.612	249.074	-181.850	30.957	-93.261	-143.250	33.306	-239.473	-529.039	33.070	50.355	76.384	40.972	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
560	1.86333	457.981	-658.963	27.984	-401.485	-561.533	28.552	193.437	-491.667	28.531	249.055	-181.869	30.944	-93.255	-143.239	33.300	-239.467	-529.042	33.086	51.131	75.574	40.811	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
561	1.86667	457.998	-659.011	27.941	-401.485	-561.545	28.514	193.441	-491.633	28.552	249.083	-181.883	30.929	-93.207	-143.270	33.237	-239.504	-529.047	33.076	51.905	74.956	40.710	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
562	1.87000	458.031	-659.029	27.910	-401.486	-561.525	28.555	193.475	-491.662	28.616	249.090	-181.859	30.936	-93.242	-143.300	33.200	-239.473	-529.044	33.088	52.671	74.302	40.725	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
563	1.87333	458.028	-658.990	27.943	-401.502	-561.540	28.540	193.461	-491.670	28.685	249.080	-181.890	30.856	-93.209	-143.259	33.236	-239.490	-529.013	33.122	53.550	73.704	41.106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
564	1.87667	458.035	-659.007	27.952	-401.496	-561.515	28.555	193.400	-491.703	28.498	249.085	-181.856	30.953	-93.269	-143.319	33.277	-239.505	-529.090	33.080	54.311	73.081	41.154	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
565	1.88000	457.973	-658.960	27.995	-401.493	-561.512	28.536	193.458	-491.670	28.704	249.098	-181.856	30.959	-93.226	-143.252	33.246	-239.487	-529.078	33.043	55.126	72.336	41.349	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
566	1.88333	458.024	-659.052	27.919	-401.508	-561.504	28.579	193.433	-491.653	28.522	249.082	-181.848	30.929	-93.205	-143.271	33.218	-239.504	-529.051	33.094	55.799	71.633	41.346	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
567	1.88667	457.967	-659.028	27.960	-401.522	-561.520	28.543	193.457	-491.644	28.606	249.070	-181.889	30.881	-93.264	-143.320	33.248	-239.498	-529.054	33.110	56.556	71.080	41.341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
568	1.89000	457.998	-659.006	27.954	-401.489	-561.523	28.546	193.452	-491.663	28.537	249.073	-181.843	30.936	-93.248	-143.314	33.241	-239.466	-529.008	33.118	57.347	70.574	41.381	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
569	1.89333	458.016	-658.974	27.967	-401.531	-561.509	28.567	193.449	-491.675	28.646	249.095	-181.830	30.934	-93.257	-143.261	33.278	-239.504	-529.051	33.094	58.013	70.056	41.416	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
570	1.89667	457.993	-658.958	27.993	-401.524	-561.530	28.547	193.432	-491.694	28.607	249.069	-181.872	30.941	-93.257	-143.280	33.226	-239.481	-529.080	33.058	58.662	69.560	41.484	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
571	1.90000	458.020	-659.022	27.944	-401.515	-561.501	28.535	193.427	-491.665	28.581	249.048	-181.878	31.021	-93.231	-143.261	33.167	-239.466	-529.008	33.118	59.341	69.104	41.595	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
572	1.90333	458.038	-659.024	27.896	-401.516	-561.533	28.494	193.420	-491.685	28.532	249.096	-181.849	30.924	-93.233	-143.235	33.217	-239.498	-529.049	33.092	59.991	68.589	41.627	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
573	1.90667	457.974	-658.921	28.021	-401.488	-561.557	28.502	193.419	-491.647	28.529	249.082	-181.869	30.944	-93.254	-143.254	33.171	-239.467	-529.046	33.104	60.556	68.097	41.642	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
574	1.91000	458.005	-659.052	27.882	-401.519	-561.512	28.533	193.441	-491.684	28.558	249.058	-181.899	30.859	-93.251	-143.223	33.218	-239.467	-529.042	33.086	61.193	67.698	41.628	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
575	1.91333	458.007	-659.006	27.940	-401.497	-561.549	28.512	193.427	-491.681	28.562	249.072	-181.876	30.884	-93.260	-143.275	33.243	-239.496	-529.011	33.106	61.780	67.274	41.786	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
576	1.91667	458.008	-659.004	27.967	-401.528	-561.537	28.548	193.423	-491.673	28.503	249.054	-181.880	30.901	-93.249	-143.294	33.175	-239.480	-529.076	33.040	62.369	66.913	41.835	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
577	1.92000	458.022	-659.084	27.849	-401.518	-561.531	28.525	193.441	-491.684	28.569	249.063	-181.867	30.917	-93.237	-143.316	33.228	-239.473	-529.044	33.089	63.009	66.554	41.982	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
578	1.92333	457.974	-659.037	27.927	-401.522	-561.527	28.524	193.431	-491.651	28.519	249.104	-181.862	30.924	-93.274	-143.287	33.333	-239.480	-529.075	33.040	63.460	66.197	41.920	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
579	1.92667	458.007	-658.968	27.975	-401.476	-561.497	28.566	193.400	-491.689	28.477	249.068	-181.876	30.913	-93.248	-143.266	33.297	-239.480	-529.076	33.040	63.918	65.779	41.965	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
580	1.93000	457.963	-658.945	27.984	-401.504	-561.516	28.524	193.439	-491.656	28.548	249.075	-181.867	30.905	-93.246	-143.254	33.184	-239.480	-529.075	33.040	64.430	65.452	41.944	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
581	1.93333	457.992	-659.014	27.937	-401.519	-561.527	28.551	193.440	-491.662	28.553	249.057	-181.861	30.878	-93.239	-143.224	33.338	-239.450	-529.072	33.053	64.839	65.149	42.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
582	1.93667	457.979	-658.957	27.972	-401.500	-561.517	28.543	193.442	-491.659	28.577	249.059	-181.879	30.906	-93.261	-143.269	33.295	-239.467	-529.042	33.086	65.358	64.890	42.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
583	1.94000	457.983	-659.032	27.881	-401.511	-561.499	28.555	193.423	-491.676	28.489	249.088	-181.842	30.966	-93.223	-143.183	33.251	-239.472	-529.035	33.052	65.855	64.682	41.931	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
584	1.94333	457.971	-658.961	27.968	-401.521	-561.546	28.497	193.438	-491.647	28.526	249.076	-181.871	30.849	-93.239	-143.247	33.156	-239.480	-529.071	33.022	66.237	64.375	41.842	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
585	1.94667	457.999	-658.959	27.959	-401.516	-561.576	28.457	193.461	-491.683	28.523	249.052	-181.878	30.838	-93.222	-143.220	33.165	-239.473	-529.040	33.070	66.725	64.113	41.945	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
586	1.95000	458.008	-658.937	27.997	-401.499	-561.516	28.513	193.435	-491.670	28.494	249.079	-181.874	30.874	-93.227	-143.252	33.118	-239.473	-529.039	33.070	67.149	63.960	41.856	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
587	1.95333	457.990	-659.015	27.921	-401.518	-561.528	28.568	193.429	-491.647	28.516	249.068	-181.836	30.901	-93.257	-143.249	33.229	-239.480	-529.071	33.022	67.518	63.776	41.853	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
588	1.95667	458.003	-658.985	27.938	-401.490	-561.504	28.532	193.436	-491.670	28.583	249.076	-181.859	30.941	-93.187	-143.270	33.061	-239.496	-529.006	33.087	67.871	63.633	41.727	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
589	1.96000	457.943	-658.957	27.978	-401.511	-561.499	28.538	193.443	-491.669	28.659	249.061	-181.873	30.849	-93.257	-143.248	33.265	-239.479	-529.037	33.054	68.220	63.504	41.498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
590	1.96333	457.999	-658.978	27.972	-401.524	-561.515	28.517	193.432	-491.655	28.507	249.083	-181.850	30.909	-93.228	-143.208	33.251	-239.504	-529.047	33.076	68.579	63.427	41.469	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
591	1.96667	457.966	-658.999	27.933	-401.522	-561.531	28.547	193.449	-491.693	28.679	249.050	-181.879	30.857	-93.244	-143.233	33.221	-239.480	-529.076	33.040	68.908	63.391	41.471	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
592	1.97000	457.990	-659.010	27.925	-401.492	-561.513	28.540	193.450	-491.690	28.601	249.040	-181.872	30.882	-93.245	-143.255	33.239	-239.480	-529.075	33.040	69.265	63.313	41.321	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
593	1.97333	457.971	-658.979	27.996	-401.522	-561.500	28.540	193.435	-491.670	28.601	249.063	-181.833	30.875	-93.274	-143.255	33.299	-239.486	-529.073	33.024	69.609	63.223	41.385	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
594	1.97667	457.991	-658.995	27.933	-401.508	-561.521	28.537	193.436	-491.650	28.596	249.091	-181.885	30.870	-93.222	-143.264	33.174	-239.473	-529.040	33.071	69.912	63.188	41.458	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
595	1.98000	457.971	-658.925	28.004	-401.501	-561.509	28.511	193.429	-491.670	28.570	249.105	-181.813	30.904	-93.267	-143.285	33.266	-239.457	-529.104	33.005	70.172	63.212	41.343	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
596	1.98333	458.002	-658.947	27.969	-401.523	-561.530	28.491	193.420	-491.687	28.497	249.079	-181.823	30.884	-93.233	-143.303	33.228	-239.504	-529.051	33.094	70.480	63.263	41.377	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
597	1.98667	458.015	-659.008	27.915	-401.480	-561.525	28.510	193.432	-491.682	28.540	249.078	-181.849	30.814	-93.218	-143.248	33.211	-239.466	-529.037	33.068	70.729	63.329	41.365	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
598	1.99000	457.997	-658.933	28.008	-401.510	-561.505	28.537	193.446	-491.667	28.492	249.097	-181.850	30.894	-93.250	-143.232	33.291	-239.471	-528.997	33.066	70.990	63.327	41.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
599	1.99333	458.062	-659.132	27.803	-401.531	-561.528	28.525	193.431	-491.683	28.574	249.084	-181.867	30.959	-93.253	-143.199	33.274	-239.502	-529.004	33.072	71.155	63.456	41.470	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
600	1.99667	457.973	-658.957	27.993	-401.476	-561.482	28.572	193.430	-491.646	28.585	249.084	-181.872	30.888	-93.287	-143.237	33.226	-239.480	-529.076	33.040	71.318	63.627	41.309	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
601	2.00000	458.011	-659.022	27.926	-401.512	-561.519	28.536	193.452	-491.643	28.653	249.074	-181.854	30.877	-93.268	-143.294	33.238	-239.486	-529.069	33.006	71.475	63.716	41.440	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
602	2.00333	458.006	-658.998	27.928	-401.498	-561.543	28.522	193.419	-491.628	28.481	249.044	-181.882	30.813	-93.258	-143.275	33.292	-239.486	-529.069	33.006	71.669	63.792	41.563	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
603	2.00667	457.995	-659.038	27.925	-401.498	-561.528	28.511	193.430	-491.653	28.457	249.046	-181.870	30.855	-93.195	-143.290	33.092	-239.480	-529.071	33.022	71.821	63.917	41.772	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
604	2.01000	458.040	-659.037	27.911	-401.484	-561.539	28.493	193.454	-491.643	28.544	249.064	-181.866	30.804	-93.246	-143.251	33.165	-239.479	-529.042	33.072	71.819	63.855	42.465	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
605	2.01333	458.030	-658.972	27.935	-401.513	-561.520	28.519	193.448	-491.643	28.601	249.087	-181.878	30.876	-93.266	-143.300	33.177	-239.496	-529.011	33.106	71.922	63.944	42.867	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
606	2.01667	457.990	-659.058	27.883	-401.516	-561.554	28.495	193.463	-491.654	28.663	249.081	-181.834	30.893	-93.240	-143.272	33.097	-239.449	-529.063	33.016	71.933	64.079	42.999	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
607	2.02000	458.018	-659.062	27.910	-401.516	-561.537	28.511	193.437	-491.634	28.534	249.068	-181.818	30.911	-93.239	-143.218	33.252	-239.503	-529.047	33.076	72.010	64.221	43.114	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
608	2.02333	458.028	-659.067	27.858	-401.515	-561.531	28.504	193.435	-491.688	28.629	249.085	-181.845	30.933	-93.230	-143.217	33.232	-239.504	-529.046	33.076	72.079	64.419	43.186	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
609	2.02667	457.997	-658.975	27.989	-401.511	-561.518	28.508	193.450	-491.668	28.558	249.090	-181.827	30.876	-93.241	-143.237	33.204	-239.480	-529.075	33.040	72.092	64.580	43.174	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
610	2.03000	457.945	-658.988	27.992	-401.509	-561.506	28.508	193.454	-491.672	28.609	249.077	-181.892	30.798	-93.265	-143.313	33.232	-239.478	-529.033	33.036	72.137	64.874	43.171	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
611	2.03333	457.980	-659.001	27.956	-401.496	-561.501	28.556	193.446	-491.636	28.478	249.063	-181.853	30.827	-93.223	-143.294	33.157	-239.496	-529.011	33.106	72.137	65.077	43.195	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
612	2.03667	457.899	-658.923	28.024	-401.500	-561.485	28.544	193.433	-491.675	28.638	249.063	-181.831	30.784	-93.264	-143.251	33.256	-239.510	-529.044	33.060	72.116	65.252	43.150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
613	2.04000	457.974	-658.969	27.984	-401.486	-561.527	28.516	193.453	-491.645	28.585	249.091	-181.850	30.879	-93.245	-143.290	33.213	-239.510	-529.044	33.060	72.089	65.508	43.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
614	2.04333	457.986	-658.896	28.023	-401.517	-561.519	28.539	193.428	-491.643	28.539	249.071	-181.839	30.829	-93.252	-143.331	33.117	-239.486	-529.069	33.006	72.030	65.732	43.245	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
615	2.04667	457.997	-659.014	27.940	-401.481	-561.501	28.535	193.440	-491.662	28.561	249.066	-181.874	30.868	-93.220	-143.258	33.190	-239.472	-529.035	33.052	71.994	65.895	43.242	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
616	2.05000	457.968	-659.014	27.922	-401.509	-561.537	28.501	193.438	-491.677	28.608	249.086	-181.853	30.890	-93.225	-143.251	33.168	-239.480	-529.071	33.022	71.903	66.120	43.281	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
617	2.05333	458.030	-658.986	27.882	-401.492	-561.523	28.518	193.417	-491.666	28.528	249.071	-181.850	30.862	-93.210	-143.247	33.057	-239.486	-529.069	33.006	71.831	66.323	43.210	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
618	2.05667	458.003	-658.951	27.990	-401.507	-561.545	28.511	193.448	-491.669	28.602	249.043	-181.867	30.816	-93.256	-143.277	33.179	-239.511	-529.083	33.046	71.733	66.524	43.158	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
619	2.06000	457.947	-659.001	27.965	-401.556	-561.527	28.501	193.447	-491.640	28.554	249.070	-181.854	30.871	-93.233	-143.259	33.195	-239.486	-529.073	33.024	71.592	66.825	43.160	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
620	2.06333	458.002	-659.006	27.900	-401.514	-561.541	28.520	193.439	-491.642	28.570	249.059	-181.845	30.850	-93.259	-143.229	33.202	-239.478	-529.032	33.036	71.421	67.065	43.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
621	2.06667	458.026	-659.043	27.878	-401.497	-561.492	28.540	193.414	-491.687	28.571	249.051	-181.890	30.781	-93.196	-143.235	33.156	-239.486	-529.073	33.024	71.195	67.293	43.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
622	2.07000	457.996	-658.980	27.970	-401.500	-561.501	28.516	193.414	-491.690	28.530	249.088	-181.843	30.849	-93.236	-143.286	33.120	-239.480	-529.076	33.041	70.953	67.526	43.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
623	2.07333	458.004	-658.993	27.909	-401.501	-561.507	28.547	193.447	-491.655	28.603	249.078	-181.853	30.870	-93.241	-143.270	33.101	-239.503	-529.042	33.058	70.660	67.756	42.975	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
624	2.07667	457.965	-658.975	27.953	-401.478	-561.514	28.527	193.418	-491.656	28.586	249.055	-181.852	30.857	-93.240	-143.300	33.140	-239.504	-529.047	33.076	70.251	68.021	42.833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
625	2.08000	457.861	-658.895	27.988	-401.503	-561.464	28.567	193.413	-491.632	28.771	249.016	-181.849	30.891	-93.234	-143.230	33.173	-239.472	-529.035	33.052	69.930	68.282	42.714	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
626	2.08333	457.873	-658.951	27.876	-401.545	-561.562	28.521	193.400	-491.628	28.749	248.966	-181.886	31.112	-93.207	-143.219	33.175	-239.473	-529.039	33.070	69.723	68.506	42.708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
627	2.08667	457.919	-659.038	27.803	-401.512	-561.524	28.503	193.405	-491.670	28.860	248.963	-181.945	31.395	-93.262	-143.249	33.179	-239.496	-529.006	33.087	69.545	68.701	42.641	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
628	2.09000	457.918	-659.066	27.696	-401.472	-561.464	28.571	193.448	-491.689	29.031	248.946	-182.288	32.018	-93.237	-143.265	33.206	-239.486	-529.069	33.006	69.178	68.961	42.469	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629	2.09333	457.757	-659.043	27.392	-401.501	-561.473	28.564	193.459	-491.730	29.134	248.945	-182.303	32.038	-93.215	-143.288	33.014	-239.488	-529.112	33.010	68.622	69.227	42.302	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
630	2.09667	458.876	-659.405	27.287	-401.508	-561.546	28.490	193.494	-491.733	29.320	248.938	-182.295	32.026	-93.211	-143.264	33.219	-239.486	-529.068	33.006	68.166	69.419	42.256	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
631	2.10000	458.833	-659.428	27.258	-401.528	-561.543	28.491	193.492	-491.735	29.406	248.950	-182.270	32.040	-93.247	-143.244	33.039	-239.486	-529.069	33.006	66.979	69.697	42.109	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
632	2.10333	458.841	-659.344	27.309	-401.519	-561.510	28.542	193.530	-491.770	29.684	248.948	-182.264	32.023	-93.215	-143.248	33.156	-239.486	-529.073	33.024	66.720	69.865	42.560	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
633	2.10667	458.852	-659.361	27.278	-401.499	-561.506	28.528	193.651	-491.846	30.341	248.938	-182.320	32.013	-93.214	-143.269	33.157	-239.473	-529.040	33.071	66.477	70.199	43.260	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
634	2.11000	458.936	-659.417	27.203	-401.519	-561.518	28.522	193.669	-491.855	30.319	248.940	-182.271	32.052	-93.227	-143.269	33.147	-239.494	-529.109	32.995	65.773	71.288	45.562	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
635	2.11333	458.855	-659.456	27.186	-401.493	-561.537	28.526	193.649	-491.895	30.248	248.937	-182.271	32.036	-93.250	-143.287	33.151	-239.472	-529.035	33.052	67.896	70.690	44.256	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
636	2.11667	458.854	-659.384	27.269	-401.481	-561.444	28.572	193.656	-491.827	30.312	248.948	-182.281	32.063	-93.248	-143.282	33.150	-239.509	-529.040	33.041	69.015	70.227	43.362	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
637	2.12000	458.881	-659.351	27.288	-401.515	-561.523	28.516	193.635	-491.877	30.256	248.939	-182.285	32.039	-93.265	-143.283	33.149	-239.502	-529.004	33.071	68.830	70.429	43.356	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
638	2.12333	458.930	-659.393	27.275	-401.531	-561.482	28.548	193.619	-491.868	30.278	248.950	-182.267	32.033	-93.246	-143.260	33.256	-239.503	-529.042	33.057	68.762	70.526	43.578	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
