NO_OF_FRAMES	3649
NO_OF_CAMERAS	4
NO_OF_MARKERS	12
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-11, 14:44:57.047	64924.73091080
DATA_INCLUDED	3D
MARKER_NAMES	base_1	base_2	base_3	base_4	base_5	base_6						
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	base_1 X	base_1 Y	base_1 Z	base_2 X	base_2 Y	base_2 Z	base_3 X	base_3 Y	base_3 Z	base_4 X	base_4 Y	base_4 Z	base_5 X	base_5 Y	base_5 Z	base_6 X	base_6 Y	base_6 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	
3401	11.33333	458.386	-658.880	26.990	-401.472	-561.396	28.890	193.402	-491.622	28.972	249.002	-181.839	31.359	-93.218	-143.193	33.623	-239.456	-529.001	33.447	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	778.283	-442.494	38.771
3402	11.33667	458.342	-658.858	27.128	-401.452	-561.416	28.909	193.398	-491.667	28.932	249.035	-181.835	31.360	-93.238	-143.235	33.602	-239.447	-528.927	33.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	779.374	-443.875	38.715
3403	11.34000	458.348	-658.927	27.035	-401.468	-561.441	28.832	193.403	-491.644	28.976	249.020	-181.797	31.381	-93.236	-143.226	33.581	-239.448	-528.966	33.477	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	780.630	-445.415	38.274
3404	11.34333	458.334	-658.858	27.127	-401.457	-561.412	28.890	193.414	-491.654	28.992	249.049	-181.832	31.345	-93.270	-143.177	33.710	-239.470	-528.898	33.526	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	781.530	-446.460	38.315
3405	11.34667	458.390	-658.880	27.014	-401.479	-561.425	28.895	193.418	-491.665	28.930	249.039	-181.821	31.355	-93.263	-143.206	33.612	-239.464	-528.900	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	782.408	-447.599	38.429
3406	11.35000	458.348	-658.901	27.085	-401.471	-561.415	28.907	193.386	-491.674	28.997	249.021	-181.775	31.407	-93.269	-143.181	33.687	-239.503	-528.949	33.536	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	783.615	-448.728	38.358
3407	11.35333	458.317	-658.888	27.181	-401.466	-561.388	28.899	193.396	-491.645	28.993	249.001	-181.833	31.433	-93.250	-143.187	33.661	-239.448	-528.966	33.478	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	784.297	-449.543	38.447
3408	11.35667	458.367	-658.842	27.017	-401.471	-561.411	28.875	193.405	-491.637	28.991	249.034	-181.824	31.312	-93.254	-143.231	33.632	-239.472	-528.937	33.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	785.154	-450.485	38.487
3409	11.36000	458.377	-658.882	27.104	-401.468	-561.423	28.896	193.408	-491.636	28.937	248.979	-181.863	31.318	-93.243	-143.192	33.741	-239.440	-528.925	33.488	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	786.296	-451.701	38.379
3410	11.36333	458.357	-658.900	27.142	-401.485	-561.411	28.874	193.415	-491.614	28.976	249.026	-181.848	31.450	-93.215	-143.171	33.665	-239.472	-528.936	33.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	787.060	-452.699	38.674
3411	11.36667	458.397	-658.962	27.000	-401.454	-561.437	28.860	193.364	-491.647	28.849	248.993	-181.849	31.320	-93.280	-143.262	33.745	-239.472	-528.937	33.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	787.741	-453.648	38.950
3412	11.37000	458.363	-658.882	27.121	-401.465	-561.419	28.886	193.380	-491.633	28.893	248.994	-181.813	31.311	-93.257	-143.237	33.652	-239.458	-528.903	33.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	788.676	-454.719	38.926
3413	11.37333	458.353	-658.857	27.115	-401.478	-561.430	28.860	193.385	-491.654	28.866	249.004	-181.831	31.366	-93.275	-143.188	33.679	-239.454	-528.964	33.462	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	789.618	-455.852	38.927
3414	11.37667	458.365	-658.872	27.069	-401.456	-561.360	28.907	193.389	-491.610	28.955	249.011	-181.841	31.370	-93.302	-143.208	33.742	-239.441	-528.934	33.525	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	790.231	-456.663	39.058
3415	11.38000	458.364	-658.862	27.053	-401.470	-561.444	28.857	193.417	-491.651	28.993	249.034	-181.818	31.394	-93.251	-143.214	33.612	-239.470	-528.903	33.545	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	791.197	-457.654	38.897
3416	11.38333	458.351	-658.943	27.097	-401.459	-561.422	28.824	193.397	-491.637	28.891	249.027	-181.806	31.379	-93.250	-143.125	33.596	-239.448	-528.965	33.477	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	792.093	-458.728	38.518
3417	11.38667	458.357	-658.878	27.056	-401.463	-561.440	28.882	193.388	-491.607	28.913	248.985	-181.849	31.296	-93.269	-143.193	33.597	-239.495	-528.908	33.548	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	792.711	-459.530	38.529
3418	11.39000	458.318	-658.908	27.058	-401.463	-561.381	28.873	193.393	-491.645	29.034	249.016	-181.812	31.400	-93.276	-143.229	33.708	-239.472	-528.937	33.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	793.161	-460.102	38.640
3419	11.39333	458.347	-658.875	27.104	-401.484	-561.380	28.903	193.390	-491.588	28.925	249.002	-181.825	31.369	-93.216	-143.208	33.660	-239.458	-528.903	33.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	793.870	-460.866	38.559
3420	11.39667	458.342	-658.904	27.174	-401.447	-561.420	28.877	193.387	-491.636	28.912	249.003	-181.869	31.350	-93.218	-143.263	33.553	-239.464	-528.905	33.561	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	794.497	-461.539	38.481
3421	11.40000	458.356	-658.907	27.090	-401.443	-561.405	28.872	193.411	-491.675	29.038	249.002	-181.815	31.340	-93.214	-143.197	33.643	-239.449	-528.970	33.495	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	795.410	-462.446	38.212
3422	11.40333	458.355	-658.873	27.006	-401.453	-561.391	28.898	193.389	-491.665	28.985	249.001	-181.846	31.294	-93.250	-143.162	33.779	-239.448	-528.966	33.478	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	796.109	-463.181	38.187
3423	11.40667	458.361	-658.869	27.154	-401.455	-561.407	28.881	193.363	-491.644	28.787	248.986	-181.871	31.308	-93.234	-143.220	33.595	-239.448	-528.966	33.477	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	796.843	-464.058	38.118
3424	11.41000	458.352	-658.877	27.046	-401.451	-561.390	28.900	193.389	-491.618	29.054	249.013	-181.809	31.386	-93.248	-143.233	33.614	-239.464	-528.901	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	797.442	-464.809	38.175
3425	11.41333	458.306	-658.872	27.108	-401.454	-561.417	28.839	193.394	-491.614	28.967	248.988	-181.833	31.290	-93.237	-143.204	33.607	-239.464	-528.901	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	798.207	-465.609	37.970
3426	11.41667	458.341	-658.884	27.137	-401.448	-561.382	28.923	193.391	-491.610	28.858	249.041	-181.763	31.373	-93.274	-143.182	33.666	-239.456	-529.001	33.447	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	798.955	-466.274	37.926
3427	11.42000	458.366	-658.880	27.084	-401.444	-561.429	28.846	193.400	-491.645	28.946	248.999	-181.857	31.342	-93.243	-143.202	33.624	-239.464	-528.906	33.561	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	799.599	-467.036	37.742
3428	11.42333	458.356	-659.021	27.058	-401.460	-561.413	28.890	193.395	-491.643	28.973	248.996	-181.830	31.439	-93.267	-143.226	33.676	-239.472	-528.942	33.531	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	800.046	-467.641	37.755
3429	11.42667	458.368	-658.911	27.031	-401.486	-561.421	28.859	193.424	-491.622	29.045	248.993	-181.841	31.314	-93.250	-143.240	33.600	-239.447	-528.927	33.491	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	800.654	-468.348	37.641
3430	11.43000	458.379	-658.946	27.031	-401.472	-561.408	28.903	193.398	-491.648	29.052	248.991	-181.867	31.333	-93.271	-143.181	33.660	-239.472	-528.941	33.531	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	801.521	-469.128	37.384
3431	11.43333	458.358	-658.903	27.020	-401.475	-561.400	28.858	193.404	-491.646	29.023	249.002	-181.792	31.438	-93.289	-143.223	33.717	-239.470	-528.893	33.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	801.810	-469.601	37.519
3432	11.43667	458.407	-658.828	26.942	-401.455	-561.435	28.859	193.389	-491.647	28.942	248.984	-181.856	31.283	-93.233	-143.203	33.555	-239.418	-528.963	33.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	802.631	-470.381	37.232
3433	11.44000	458.368	-658.900	27.086	-401.470	-561.435	28.876	193.388	-491.637	28.928	249.013	-181.811	31.381	-93.254	-143.239	33.642	-239.464	-528.906	33.561	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	802.756	-470.576	37.590
3434	11.44333	458.365	-658.863	27.048	-401.441	-561.400	28.903	193.399	-491.662	28.978	249.028	-181.821	31.361	-93.266	-143.148	33.751	-239.472	-528.941	33.531	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	803.533	-471.340	37.360
3435	11.44667	458.344	-658.829	27.108	-401.461	-561.402	28.906	193.401	-491.641	28.946	249.023	-181.844	31.320	-93.257	-143.180	33.654	-239.425	-528.999	33.460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	804.060	-471.798	37.325
3436	11.45000	458.340	-658.945	27.191	-401.473	-561.399	28.883	193.370	-491.610	28.902	248.989	-181.842	31.338	-93.287	-143.168	33.775	-239.448	-528.965	33.477	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	804.507	-472.250	37.312
3437	11.45333	458.374	-658.890	27.057	-401.426	-561.355	28.884	193.367	-491.624	28.866	249.024	-181.838	31.383	-93.256	-143.232	33.606	-239.449	-528.970	33.495	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	804.912	-472.532	37.433
3438	11.45667	458.371	-658.872	27.082	-401.474	-561.442	28.868	193.385	-491.637	28.952	249.039	-181.797	31.392	-93.213	-143.254	33.540	-239.471	-528.937	33.513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	805.777	-473.212	37.140
3439	11.46000	458.368	-658.866	27.105	-401.435	-561.377	28.893	193.397	-491.661	28.872	248.995	-181.850	31.354	-93.255	-143.182	33.633	-239.464	-528.900	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	806.370	-473.683	37.079
3440	11.46333	458.394	-658.886	27.010	-401.451	-561.424	28.863	193.383	-491.609	28.890	248.968	-181.850	31.368	-93.284	-143.259	33.720	-239.472	-528.941	33.531	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	806.495	-473.708	37.428
3441	11.46667	458.392	-658.932	26.931	-401.444	-561.402	28.896	193.392	-491.661	28.935	249.029	-181.792	31.370	-93.302	-143.218	33.755	-239.472	-528.942	33.531	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	807.137	-474.137	37.238
3442	11.47000	458.346	-658.901	27.082	-401.455	-561.351	28.913	193.373	-491.653	28.884	248.962	-181.870	31.336	-93.255	-143.203	33.592	-239.441	-528.930	33.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	807.452	-474.296	37.306
3443	11.47333	458.346	-658.980	27.103	-401.453	-561.408	28.850	193.385	-491.658	28.956	249.010	-181.813	31.402	-93.289	-143.173	33.770	-239.470	-528.904	33.545	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	808.136	-474.683	37.069
3444	11.47667	458.343	-658.908	27.117	-401.471	-561.430	28.873	193.383	-491.658	28.883	249.024	-181.815	31.376	-93.303	-143.226	33.786	-239.464	-528.901	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	808.484	-474.920	37.059
3445	11.48000	458.385	-658.854	27.014	-401.453	-561.406	28.887	193.405	-491.633	28.924	249.024	-181.831	31.359	-93.257	-143.176	33.672	-239.457	-528.869	33.590	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	809.081	-475.231	36.745
3446	11.48333	458.341	-658.865	27.201	-401.461	-561.449	28.878	193.394	-491.660	28.924	248.997	-181.821	31.349	-93.235	-143.148	33.634	-239.458	-528.903	33.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	809.165	-475.223	36.843
3447	11.48667	458.358	-658.862	27.086	-401.486	-561.397	28.906	193.398	-491.645	28.983	249.013	-181.830	31.318	-93.199	-143.219	33.541	-239.458	-528.903	33.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	809.762	-475.579	36.652
3448	11.49000	458.348	-658.895	27.152	-401.444	-561.441	28.834	193.382	-491.671	28.967	248.990	-181.848	31.354	-93.248	-143.224	33.520	-239.471	-528.937	33.513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	809.865	-475.518	36.729
3449	11.49333	458.356	-658.873	27.041	-401.478	-561.406	28.864	193.366	-491.616	28.998	249.028	-181.792	31.357	-93.283	-143.199	33.715	-239.470	-528.898	33.526	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	810.524	-475.754	36.299
3450	11.49667	458.333	-658.895	27.052	-401.463	-561.417	28.872	193.390	-491.663	28.924	249.007	-181.810	31.392	-93.224	-143.202	33.549	-239.441	-528.929	33.506	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	810.479	-475.566	36.559
3451	11.50000	458.363	-658.871	26.994	-401.467	-561.396	28.891	193.389	-491.658	28.909	249.014	-181.824	31.379	-93.252	-143.203	33.611	-239.473	-528.980	33.517	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	810.604	-475.438	36.525
3452	11.50333	458.383	-658.949	27.058	-401.463	-561.427	28.832	193.405	-491.622	28.936	248.997	-181.866	31.302	-93.274	-143.204	33.757	-239.458	-528.907	33.577	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	810.675	-475.271	36.542
3453	11.50667	458.332	-658.934	27.080	-401.450	-561.452	28.864	193.436	-491.626	29.056	249.020	-181.825	31.362	-93.212	-143.223	33.592	-239.435	-528.932	33.523	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	810.841	-475.262	36.536
3454	11.51000	458.352	-658.901	27.141	-401.431	-561.316	28.975	193.379	-491.630	28.885	249.028	-181.821	31.365	-93.244	-143.182	33.696	-239.458	-528.903	33.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	811.023	-475.201	36.551
3455	11.51333	458.372	-658.890	27.061	-401.483	-561.418	28.867	193.389	-491.634	28.938	249.004	-181.835	31.399	-93.261	-143.187	33.672	-239.464	-528.906	33.561	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	811.245	-475.155	36.444
3456	11.51667	458.398	-658.874	27.150	-401.474	-561.378	28.922	193.402	-491.670	28.914	249.037	-181.816	31.411	-93.276	-143.182	33.710	-239.441	-528.930	33.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	811.268	-474.927	36.475
3457	11.52000	458.371	-659.026	27.077	-401.450	-561.359	28.918	193.407	-491.676	29.082	249.021	-181.830	31.410	-93.237	-143.160	33.639	-239.464	-528.901	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	811.145	-474.643	36.655
3458	11.52333	458.372	-658.906	27.085	-401.472	-561.450	28.824	193.386	-491.637	28.955	249.033	-181.815	31.365	-93.276	-143.161	33.691	-239.441	-528.929	33.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	811.140	-474.480	36.662
3459	11.52667	458.353	-658.888	27.153	-401.471	-561.446	28.882	193.408	-491.628	29.013	249.008	-181.826	31.382	-93.288	-143.277	33.702	-239.441	-528.929	33.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	811.452	-474.446	36.452
3460	11.53000	458.361	-658.902	27.144	-401.448	-561.380	28.935	193.372	-491.637	28.910	249.013	-181.830	31.374	-93.260	-143.149	33.695	-239.441	-528.929	33.506	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	811.510	-474.481	36.285
3461	11.53333	458.379	-658.954	27.064	-401.464	-561.433	28.867	193.379	-491.629	28.846	249.005	-181.842	31.395	-93.238	-143.156	33.688	-239.441	-528.929	33.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	811.203	-474.134	36.458
3462	11.53667	458.365	-658.891	27.099	-401.473	-561.419	28.858	193.403	-491.640	28.943	248.971	-181.849	31.262	-93.314	-143.173	33.787	-239.464	-528.901	33.543	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	811.144	-473.946	36.566
3463	11.54000	458.394	-658.909	27.023	-401.450	-561.411	28.914	193.419	-491.670	29.021	249.002	-181.862	31.355	-93.230	-143.153	33.741	-239.472	-528.936	33.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	811.029	-473.775	36.536
3464	11.54333	458.380	-658.927	27.017	-401.472	-561.426	28.874	193.420	-491.640	29.010	249.011	-181.836	31.397	-93.257	-143.189	33.627	-239.472	-528.942	33.531	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	810.900	-473.585	36.652
3465	11.54667	458.384	-658.959	26.989	-401.452	-561.417	28.870	193.420	-491.644	28.968	249.002	-181.792	31.371	-93.198	-143.162	33.543	-239.448	-528.966	33.477	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	810.726	-473.359	36.697
3466	11.55000	458.381	-658.919	26.954	-401.460	-561.396	28.883	193.391	-491.638	28.989	249.003	-181.807	31.366	-93.260	-143.213	33.589	-239.451	-528.872	33.607	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	810.605	-473.165	36.689
3467	11.55333	458.357	-658.823	27.035	-401.441	-561.368	28.911	193.387	-491.641	29.022	249.007	-181.835	31.380	-93.264	-143.273	33.664	-239.464	-528.901	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	810.426	-472.938	36.708
3468	11.55667	458.360	-658.875	27.052	-401.470	-561.389	28.886	193.405	-491.612	29.007	249.039	-181.812	31.353	-93.247	-143.156	33.625	-239.448	-528.965	33.477	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	810.028	-472.659	36.860
3469	11.56000	458.381	-658.894	27.049	-401.478	-561.410	28.874	193.403	-491.640	28.925	249.007	-181.815	31.322	-93.238	-143.183	33.621	-239.464	-528.905	33.561	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	809.895	-472.504	36.916
3470	11.56333	458.386	-658.983	26.940	-401.468	-561.419	28.864	193.419	-491.632	29.025	249.008	-181.822	31.387	-93.252	-143.146	33.600	-239.472	-528.941	33.530	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	809.629	-472.284	36.910
3471	11.56667	458.365	-658.856	27.103	-401.469	-561.408	28.886	193.393	-491.637	28.968	249.004	-181.826	31.324	-93.255	-143.150	33.713	-239.464	-528.901	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	809.444	-472.132	36.915
3472	11.57000	458.380	-658.897	27.022	-401.452	-561.426	28.896	193.380	-491.633	29.008	248.983	-181.848	31.299	-93.262	-143.175	33.720	-239.464	-528.901	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	809.118	-471.929	37.030
3473	11.57333	458.327	-658.864	27.166	-401.459	-561.417	28.886	193.395	-491.643	28.990	248.956	-181.866	31.421	-93.265	-143.206	33.722	-239.435	-528.936	33.541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	809.042	-471.868	36.913
3474	11.57667	458.385	-658.952	26.999	-401.444	-561.417	28.895	193.413	-491.660	28.991	248.996	-181.852	31.320	-93.223	-143.134	33.635	-239.441	-528.930	33.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	808.436	-471.427	37.314
3475	11.58000	458.358	-658.968	27.082	-401.460	-561.428	28.878	193.400	-491.668	29.025	248.981	-181.849	31.293	-93.256	-143.238	33.664	-239.472	-528.941	33.530	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	808.205	-471.295	37.239
3476	11.58333	458.383	-658.912	26.987	-401.469	-561.420	28.865	193.401	-491.665	28.923	249.019	-181.825	31.395	-93.280	-143.239	33.625	-239.449	-528.970	33.495	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	808.031	-471.146	37.192
3477	11.58667	458.347	-658.928	27.084	-401.466	-561.405	28.912	193.366	-491.666	28.951	249.083	-181.797	31.346	-93.281	-143.156	33.713	-239.472	-528.942	33.531	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	807.992	-471.209	37.080
3478	11.59000	458.349	-658.878	27.093	-401.446	-561.414	28.885	193.416	-491.657	29.027	249.016	-181.840	31.358	-93.236	-143.186	33.646	-239.471	-528.937	33.513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	807.712	-470.943	37.155
3479	11.59333	458.293	-658.881	27.094	-401.455	-561.425	28.835	193.413	-491.627	29.055	249.009	-181.808	31.401	-93.275	-143.230	33.728	-239.448	-528.966	33.477	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	807.346	-470.671	37.262
3480	11.59667	458.335	-658.856	27.145	-401.451	-561.368	28.905	193.377	-491.646	28.944	249.014	-181.836	31.344	-93.254	-143.251	33.555	-239.434	-528.898	33.555	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	807.087	-470.572	37.272
3481	11.60000	458.363	-658.944	27.042	-401.478	-561.428	28.846	193.383	-491.641	28.867	249.016	-181.828	31.379	-93.232	-143.143	33.602	-239.464	-528.905	33.561	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	806.642	-470.244	37.454
3482	11.60333	458.385	-658.857	27.087	-401.476	-561.392	28.887	193.402	-491.646	28.948	249.024	-181.817	31.354	-93.236	-143.198	33.629	-239.458	-528.903	33.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	806.168	-469.918	37.648
